director_id:string:START_ID,:START_LABEL,movie_id:string:END_ID,:END_LABEL,:TYPE,year:string
"小津安二郎","director","1308278","movie","DIRECT","1934.0"
"安东尼·阿斯奎斯 ","director","1300614","movie","DIRECT","1938.0"
" 莱斯利·霍华德","director","1300614","movie","DIRECT","1938.0"
"谢尔盖·帕拉杰诺夫","director","1440106","movie","DIRECT","1966.0"
"冈本喜八","director","1301130","movie","DIRECT","1967.0"
"吉尼·萨克斯","director","1303362","movie","DIRECT","1969.0"
"Katja von Garnier","director","1438733","movie","DIRECT","2004.0"
"谢尔盖·爱森斯坦","director","1298182","movie","DIRECT","1944.0"
"彼特·克林逊 Peter Collinson","director","1297440","movie","DIRECT","1980.0"
"小津安二郎","director","1308311","movie","DIRECT","1936.0"
"谢尔盖·邦达尔丘克","director","1308721","movie","DIRECT","1970.0"
"让-皮埃尔·梅尔维尔","director","1438068","movie","DIRECT","1966.0"
"弗雷德·金尼曼","director","1293835","movie","DIRECT","1973.0"
"刘国昌","director","2380440","movie","DIRECT","1995.0"
"Jim O'Brien","director","1947699","movie","DIRECT","1997.0"
"降旗康男","director","1303609","movie","DIRECT","1985.0"
"勝間田具治","director","4176665","movie","DIRECT","1992.0"
"出崎統","director","1807990","movie","DIRECT","1996.0"
"稻垣浩","director","1294022","movie","DIRECT","1958.0"
"彼德·卡索维茨","director","1292671","movie","DIRECT","1999.0"
"李仁港","director","1299629","movie","DIRECT","1998.0"
"Simon Shore","director","2239222","movie","DIRECT","2006.0"
"巴赫曼·戈巴迪","director","1302347","movie","DIRECT","2000.0"
"Michael Lindsay-Hogg","director","1758645","movie","DIRECT","2001.0"
"罗杰·萨金特","director","6129661","movie","DIRECT","2012.0"
"羽原信义","director","3722566","movie","DIRECT","2005.0"
"Tommy Chong ","director","1926106","movie","DIRECT","1981.0"
" Lou Adler","director","1926106","movie","DIRECT","1981.0"
"Thierry Binisti","director","3390253","movie","DIRECT","2008.0"
"伊丹十三","director","1293745","movie","DIRECT","1984.0"
"约翰·史翠兰","director","10455078","movie","DIRECT","2013.0"
"朱利恩·杜维威尔 ","director","1297476","movie","DIRECT","1938.0"
" 约瑟夫·冯·斯登堡 ","director","1297476","movie","DIRECT","1938.0"
" 维克多·弗莱明","director","1297476","movie","DIRECT","1938.0"
"Abdullah Oguz","director","3292168","movie","DIRECT","2007.0"
"迈克·李","director","1309001","movie","DIRECT","2004.0"
"Lance Daly","director","3336237","movie","DIRECT","2008.0"
"罗伯托·罗西里尼","director","1299257","movie","DIRECT","1946.0"
"Peter Avanzino","director","2150083","movie","DIRECT","2009.0"
"卡尔·西奥多·德莱叶","director","1420116","movie","DIRECT","1964.0"
"杰瑞·沙茨伯格","director","1303512","movie","DIRECT","1973.0"
"沃夫冈·雷瑟曼","director","1299122","movie","DIRECT","1970.0"
"竹之内和久 ","director","1460443","movie","DIRECT","2003.0"
" 西尾大介","director","1460443","movie","DIRECT","2003.0"
"埃曼诺·奥尔米","director","1306266","movie","DIRECT","1978.0"
"西尔扎提·亚合甫","director","4845397","movie","DIRECT","2009.0"
"伊利·曼佐","director","1306418","movie","DIRECT","1990.0"
"贝拉·塔尔","director","1422055","movie","DIRECT","1988.0"
"柯内流·波蓝波宇","director","1901771","movie","DIRECT","2006.0"
"埃曼诺·奥尔米","director","1302119","movie","DIRECT","1962.0"
"布莱恩·G·赫顿","director","1302321","movie","DIRECT","1970.0"
"胡杰","director","2079735","movie","DIRECT","1995.0"
"Aleksandr Alov ","director","1305533","movie","DIRECT","1981.0"
" Vladimir Naumov","director","1305533","movie","DIRECT","1981.0"
"泽井信一郎 (Shinichirô Sawai)","director","1304711","movie","DIRECT","1984.0"
"布莱克·爱德华兹","director","1293529","movie","DIRECT","1982.0"
"Steve Stockman","director","1980405","movie","DIRECT","2006.0"
"汤姆·迪西罗","director","1303687","movie","DIRECT","1995.0"
"理查德·阿滕伯勒","director","1296067","movie","DIRECT","1994.0"
"蔡楚生","director","1421676","movie","DIRECT","1935.0"
"Piet De Rycker ","director","1309002","movie","DIRECT","2004.0"
" Thilo Rothkirch","director","1309002","movie","DIRECT","2004.0"
"Martine Dugowson","director","1401244","movie","DIRECT","1994.0"
"英格玛·伯格曼","director","1300957","movie","DIRECT","1953.0"
"Lisa Barros D'Sa ","director","6788731","movie","DIRECT","2013.0"
" Glenn Leyburn","director","6788731","movie","DIRECT","2013.0"
"巴尔登·胡安·安东尼奥","director","1475649","movie","DIRECT","1955.0"
"内田吐梦","director","1305567","movie","DIRECT","1965.0"
"约翰·亚历山大","director","3286099","movie","DIRECT","2009.0"
"Grigori Aleksandrov ","director","1297024","movie","DIRECT","1928.0"
" 谢尔盖·爱森斯坦","director","1297024","movie","DIRECT","1928.0"
"Yurek Bogayevicz","director","1306388","movie","DIRECT","2002.0"
"Steve Loter","director","3080904","movie","DIRECT","2003.0"
"卡尔·西奥多·德莱叶","director","1305896","movie","DIRECT","1943.0"
"法兰提塞·维拉席","director","1306847","movie","DIRECT","1967.0"
"保罗·考克斯","director","1469497","movie","DIRECT","1987.0"
"阿瑟·佩恩","director","1301428","movie","DIRECT","1970.0"
"梅迪·夏夫","director","1452560","movie","DIRECT","1985.0"
"阿涅斯·瓦尔达","director","1394410","movie","DIRECT","1991.0"
"Juan Carlos Cremata Malberti ","director","1440382","movie","DIRECT","2005.0"
" Iraida Malberti Cabrera","director","1440382","movie","DIRECT","2005.0"
"莫里斯·恩格尔 ","director","1298340","movie","DIRECT","1953.0"
" 雷·阿什利 ","director","1298340","movie","DIRECT","1953.0"
" 鲁思·奥金","director","1298340","movie","DIRECT","1953.0"
"安东尼·明格拉","director","1299144","movie","DIRECT","1990.0"
"朱塞佩·托纳多雷","director","1303033","movie","DIRECT","1995.0"
"巴德·伯蒂彻","director","3002616","movie","DIRECT","1956.0"
"泽西 霍夫曼 (Jerzy Hoffman)","director","1302567","movie","DIRECT","1999.0"
"畑正宪","director","1295401","movie","DIRECT","1986.0"
"Friðrik Þór Friðriksson","director","1303042","movie","DIRECT","1991.0"
"Fabrizio Costa","director","1449406","movie","DIRECT","2003.0"
"马里奥·莫尼切利","director","1303089","movie","DIRECT","1958.0"
"西德尼·吕美特","director","1293620","movie","DIRECT","1988.0"
"西德尼·吕美特","director","1299677","movie","DIRECT","1964.0"
"斯蒂芬·科洛弗","director","1298485","movie","DIRECT","1989.0"
"俞钟","director","2224967","movie","DIRECT","2007.0"
"朱尔斯·达辛","director","1299245","movie","DIRECT","1948.0"
"Thom Eberhardt","director","1422299","movie","DIRECT","1988.0"
"François Dupeyron","director","1308628","movie","DIRECT","2003.0"
"费尔南多·索拉纳斯","director","1307601","movie","DIRECT","1998.0"
"孙沙","director","1778678","movie","DIRECT","None"
"皮埃尔·保罗·帕索里尼","director","1437013","movie","DIRECT","1961.0"
"鲁本·马莫利安","director","1293893","movie","DIRECT","1932.0"
"高志森","director","1304178","movie","DIRECT","1995.0"
"Graeme Clifford","director","1294609","movie","DIRECT","1982.0"
"Esteban Sapir","director","2050557","movie","DIRECT","2007.0"
"伊斯特凡·萨博","director","1303064","movie","DIRECT","1981.0"
"让-吕克·戈达尔","director","1301217","movie","DIRECT","2001.0"
"汉娜·玛克玛尔巴夫","director","2974293","movie","DIRECT","2007.0"
"Richard C. Sarafian","director","1295786","movie","DIRECT","1971.0"
"Brian Mills","director","1298415","movie","DIRECT","1988.0"
"Peter Avanzino","director","2150085","movie","DIRECT","2008.0"
"小林正树","director","1441038","movie","DIRECT","1959.0"
"冈本喜八","director","1437432","movie","DIRECT","1965.0"
"安东尼·阿斯奎斯","director","3279628","movie","DIRECT","1928.0"
"孙瑜","director","1298619","movie","DIRECT","1933.0"
"四分一节子 Setsuko Shibuichi","director","2082176","movie","DIRECT","2003.0"
"黑泽明","director","1298754","movie","DIRECT","1993.0"
"Bogdan Dumitrescu","director","3153894","movie","DIRECT","1991.0"
"扬·斯维拉克","director","1303043","movie","DIRECT","1991.0"
"文森特·明奈利","director","1850003","movie","DIRECT","1953.0"
"西德尼·富兰克林","director","1292968","movie","DIRECT","1937.0"
"伊利·曼佐","director","1471410","movie","DIRECT","1984.0"
"Xaver Schwarzenberger","director","1470093","movie","DIRECT","1994.0"
"谢雷·福克森","director","1862913","movie","DIRECT","2005.0"
"Duwayne Dunham","director","1294998","movie","DIRECT","1993.0"
"萨蒂亚吉特·雷伊","director","1440613","movie","DIRECT","1958.0"
"大卫·里恩","director","1292210","movie","DIRECT","1970.0"
"阿基·考里斯马基","director","1303377","movie","DIRECT","1988.0"
"布雷梯斯拉夫·波杰","director","1305995","movie","DIRECT","1990.0"
"伍迪·艾伦","director","1292894","movie","DIRECT","1987.0"
"弗里茨·朗","director","1306016","movie","DIRECT","1922.0"
"约翰·辛格顿","director","1292872","movie","DIRECT","1991.0"
"Edward Bennett","director","1421739","movie","DIRECT","1996.0"
"安东尼·阿斯奎斯","director","1304763","movie","DIRECT","1951.0"
"皮尔斯·哈格德","director","1295778","movie","DIRECT","1988.0"
"Anthony Harvey","director","1293104","movie","DIRECT","1968.0"
"筱田正浩","director","1294378","movie","DIRECT","1969.0"
"英格玛·伯格曼","director","1353734","movie","DIRECT","2005.0"
"古斯塔沃·罗恩","director","3769466","movie","DIRECT","2010.0"
"卡洛琳·林克","director","1303023","movie","DIRECT","1996.0"
"Giacomo Battiato","director","1929726","movie","DIRECT","2003.0"
"谢尔盖·格拉西莫夫","director","1294681","movie","DIRECT","1957.0"
"Jean Becker","director","1301304","movie","DIRECT","1999.0"
"路易·德·菲耐斯 ","director","1469239","movie","DIRECT","1980.0"
" Jean Girault","director","1469239","movie","DIRECT","1980.0"
"Mark Rance","director","3989609","movie","DIRECT","2004.0"
"阿瑟·希勒","director","1302463","movie","DIRECT","1966.0"
"孙周","director","1440954","movie","DIRECT","1992.0"
"罗斯·大卫尼斯","director","1506770","movie","DIRECT","1992.0"
"英格玛·伯格曼","director","1292853","movie","DIRECT","1969.0"
"格利高利·丘赫莱依","director","1303495","movie","DIRECT","1956.0"
"迈克尔·托林","director","1308708","movie","DIRECT","2003.0"
"Coline Serreau","director","2038228","movie","DIRECT","1996.0"
"深作欣二","director","1465938","movie","DIRECT","1999.0"
"泰勒·海克福德","director","1305213","movie","DIRECT","1985.0"
"胜间田具治 ","director","4176666","movie","DIRECT","1993.0"
" 冈田裕介","director","4176666","movie","DIRECT","1993.0"
"Rustem Abdrashitov","director","3240529","movie","DIRECT","2008.0"
"Brian Farnham","director","1421737","movie","DIRECT","2000.0"
"南茜·萨沃卡","director","1295538","movie","DIRECT","1991.0"
"大岛渚","director","1302766","movie","DIRECT","1968.0"
"Rakesh Roshan","director","1766068","movie","DIRECT","None"
"阿伦·雷乃","director","1295740","movie","DIRECT","1980.0"
"陈戈 ","director","2216828","movie","DIRECT","1963.0"
" 沈剡","director","2216828","movie","DIRECT","1963.0"
"Lloyd Kramer","director","1417050","movie","DIRECT","2004.0"
"Andrew Solt","director","1470383","movie","DIRECT","None"
"埃曼诺·奥尔米","director","1304591","movie","DIRECT","1963.0"
"Majid Majidi","director","1305620","movie","DIRECT","2001.0"
"寺山修司","director","1401521","movie","DIRECT","1979.0"
"大岛渚","director","1300510","movie","DIRECT","1971.0"
"爱德华·本内特","director","1421741","movie","DIRECT","1995.0"
"谢尔盖·帕拉杰诺夫 ","director","1303337","movie","DIRECT","1988.0"
" 多多·阿巴希泽","director","1303337","movie","DIRECT","1988.0"
"Jean Becker","director","2059318","movie","DIRECT","2007.0"
"西蒙·柯蒂斯","director","3195098","movie","DIRECT","2009.0"
"弗里茨·朗","director","1867888","movie","DIRECT","1924.0"
"藤井謙二郎","director","3922263","movie","DIRECT","2001.0"
"黑土三男","director","1459515","movie","DIRECT","2005.0"
"裵鏞均","director","1308461","movie","DIRECT","1989.0"
"米开朗基罗·安东尼奥尼","director","1293623","movie","DIRECT","1970.0"
"迈克尔·雷·罗德斯","director","1925081","movie","DIRECT","1993.0"
"安德鲁·格里弗","director","1306987","movie","DIRECT","1996.0"
"乔瑟琳·穆尔豪斯","director","1294793","movie","DIRECT","1991.0"
"伊利亚·卡赞","director","1294005","movie","DIRECT","1961.0"
"長谷川康夫（Yasuo Hasegawa）","director","1424219","movie","DIRECT","1997.0"
"成濑巳喜男 (Mikio Naruse)","director","1299337","movie","DIRECT","1962.0"
"林权泽","director","1294191","movie","DIRECT","1993.0"
"Jeff Woolnough","director","1300980","movie","DIRECT","1996.0"
"成濑巳喜男","director","1404702","movie","DIRECT","1952.0"
"白兴武","director","4074143","movie","DIRECT","2009.0"
"乔·德特杜巴","director","1295053","movie","DIRECT","1993.0"
"Graham Theakston","director","1789047","movie","DIRECT","1997.0"
"安迪·威尔逊","director","24380773","movie","DIRECT","2004.0"
"Sogo Ishii","director","1448827","movie","DIRECT","1997.0"
"吉恩 凯利 (Gene Kelly)","director","1293094","movie","DIRECT","1969.0"
"维托里奥·德·西卡","director","1302993","movie","DIRECT","1946.0"
"吕克·贝松","director","1300959","movie","DIRECT","1983.0"
"马克斯·奥菲尔斯","director","1848300","movie","DIRECT","1952.0"
"阿瑟·佩恩","director","1297274","movie","DIRECT","1962.0"
"野村芳太郎","director","1547189","movie","DIRECT","1978.0"
"宁浩","director","25717233","movie","DIRECT","2014.0"
"韩寒","director","25805741","movie","DIRECT","2014.0"
"路阳","director","24745500","movie","DIRECT","2014.0"
"刁亦男","director","21941804","movie","DIRECT","2014.0"
"陈正道","director","24743711","movie","DIRECT","2014.0"
"赵薇","director","6973376","movie","DIRECT","2013.0"
"俞白眉 ","director","24879858","movie","DIRECT","2014.0"
" 邓超","director","24879858","movie","DIRECT","2014.0"
"张艺谋","director","21352814","movie","DIRECT","2014.0"
"郭帆","director","24843198","movie","DIRECT","2014.0"
"娄烨","director","20020577","movie","DIRECT","2014.0"
"冯小刚","director","10605978","movie","DIRECT","2013.0"
"非行","director","11510624","movie","DIRECT","2013.0"
"许鞍华","director","10545939","movie","DIRECT","2014.0"
"郭敬明","director","20376577","movie","DIRECT","2013.0"
"管虎","director","6011806","movie","DIRECT","2013.0"
"郭敬明","director","24847340","movie","DIRECT","2014.0"
"陈凯歌","director","6799191","movie","DIRECT","2012.0"
"成龙","director","4212172","movie","DIRECT","2012.0"
"黄真真","director","20513059","movie","DIRECT","2013.0"
"麦兆辉 ","director","10726941","movie","DIRECT","2014.0"
" 庄文强","director","10726941","movie","DIRECT","2014.0"
"陈思诚","director","24736566","movie","DIRECT","2014.0"
"钮承泽","director","20515070","movie","DIRECT","2014.0"
"田羽生","director","24751754","movie","DIRECT","2014.0"
"陈木胜","director","10763164","movie","DIRECT","2013.0"
"冯小刚","director","3596502","movie","DIRECT","2010.0"
"徐克","director","5996801","movie","DIRECT","2013.0"
"冯小刚","director","1291550","movie","DIRECT","2004.0"
"杜琪峰","director","10344754","movie","DIRECT","2013.0"
"杜琪峰","director","6872273","movie","DIRECT","2013.0"
"郭敬明","director","24721493","movie","DIRECT","2013.0"
"陈木胜","director","1859036","movie","DIRECT","2006.0"
"钮承泽","director","6730004","movie","DIRECT","2012.0"
"杜琪峰","director","4724739","movie","DIRECT","2011.0"
"肖央","director","25755645","movie","DIRECT","2014.0"
"麦兆辉 ","director","5422105","movie","DIRECT","2011.0"
" 庄文强","director","5422105","movie","DIRECT","2011.0"
"周星驰","director","1297747","movie","DIRECT","2001.0"
